year,geo_description,subtype,quintile,perc,type,se
2007,North Carolina,1,4,0.20062142867027424,total,0.004954731244918641
2007,North Carolina,1,5,0.19905345376691003,total,0.0013293242000594
2008,North Carolina,1,1,0.20032816287203428,total,0.004461891171640044
2008,North Carolina,1,2,0.19971817713006854,total,0.0044772698322428145
2008,North Carolina,1,3,0.20020271664785436,total,0.0016933081556740977
2008,North Carolina,1,4,0.20004945529636184,total,0.0014089331364710014
2008,North Carolina,1,5,0.19970148805368096,total,0.0013623130106969331
2009,North Carolina,1,1,0.2002403122907861,total,6.807279832904538e-4
2009,North Carolina,1,2,0.20000746004828734,total,7.135076438682788e-4
2009,North Carolina,1,3,0.20485676570155034,total,0.007054071050098803
2009,North Carolina,1,4,0.19492502788604446,total,0.007245536031725877
2009,North Carolina,1,5,0.19997043407333173,total,0.0012492065683407023
2010,North Carolina,1,1,0.20059588086523406,total,8.198936105765595e-4
2010,North Carolina,1,2,0.2005117045886695,total,0.0017890419683700394
2010,North Carolina,1,3,0.19903412489907019,total,0.0029565012414284166
2010,North Carolina,1,4,0.19986444622906627,total,0.0026462161535307344
2010,North Carolina,1,5,0.19999384341796,total,0.0029022542776426115
2011,North Carolina,1,1,0.20270427295108048,total,0.002691280155234877
2011,North Carolina,1,2,0.20121948570814224,total,0.006809453675416877
2011,North Carolina,1,3,0.19689082456325155,total,0.006342092678940798
2011,North Carolina,1,4,0.19982483365713224,total,0.002334920465157888
2011,North Carolina,1,5,0.19936058312039348,total,0.0011630757734560051
2012,North Carolina,1,1,0.20020207299015766,total,5.914706245403578e-4
2012,North Carolina,1,2,0.20332964831527675,total,0.003096356909332512
2012,North Carolina,1,3,0.19652723898347102,total,0.00432841034701432
2012,North Carolina,1,4,0.19994881174917756,total,0.0033460440734537477
2012,North Carolina,1,5,0.199992227961917,total,0.003776502070858389
2013,North Carolina,1,1,0.20097970072447607,total,0.0011286708247376497
2013,North Carolina,1,2,0.19902572845480768,total,0.004044774146935816
2013,North Carolina,1,3,0.1999971257286145,total,0.003365011416250588
2013,North Carolina,1,4,0.20098103140567306,total,0.002582092900459859
2013,North Carolina,1,5,0.1990164136864287,total,0.0014430155451708073
2014,North Carolina,1,1,0.20012198522511998,total,0.010518310554117677
2014,North Carolina,1,2,0.20037867126327255,total,0.010874077462133612
2014,North Carolina,1,3,0.20306793896412278,total,0.00497689308501116
2014,North Carolina,1,4,0.1973517281987684,total,0.00434003334395889
2014,North Carolina,1,5,0.1990796763487163,total,0.0012977909308791288
2015,North Carolina,1,1,0.2031419796527094,total,0.0025705856437843815
2015,North Carolina,1,2,0.19686114229444904,total,0.0025724343164311592
2015,North Carolina,1,3,0.20526438339592404,total,0.0028419615626708522
2015,North Carolina,1,4,0.1964121022281597,total,0.0031416057386930356
2015,North Carolina,1,5,0.19832039242875782,total,0.0023429412640074104
2016,North Carolina,1,1,0.20022233561086528,total,0.0015977759064215095
2016,North Carolina,1,2,0.21008603141495033,total,0.01132356575297461
2016,North Carolina,1,3,0.1898612694817329,total,0.010886861040932656
2016,North Carolina,1,4,0.20455030742431457,total,0.002739467213009865
2016,North Carolina,1,5,0.1952800560681369,total,0.0024627097708966737
2017,North Carolina,1,1,0.20139314854098664,total,0.0016225234129111064
2017,North Carolina,1,2,0.2004176917222704,total,0.003023441309547292
2017,North Carolina,1,3,0.19853656193190006,total,0.00378389314471541
2017,North Carolina,1,4,0.20111502451284047,total,0.0029611026038777327
2017,North Carolina,1,5,0.19853757329200242,total,0.0017429915720258015
